AUN,Name,Type,County,Race,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,007,008,009,010,011,012,Total,District,Majority
110171607,Clearfield County CTC,OCCCTC,Clearfield,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
110171607,Clearfield County CTC,OCCCTC,Clearfield,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
110171607,Clearfield County CTC,OCCCTC,Clearfield,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,,#CALC!
110171607,Clearfield County CTC,OCCCTC,Clearfield,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,16,,#CALC!
110171607,Clearfield County CTC,OCCCTC,Clearfield,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,,#CALC!
110171607,Clearfield County CTC,OCCCTC,Clearfield,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
110171607,Clearfield County CTC,OCCCTC,Clearfield,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,25^,227,155,409,,#CALC!
124151902,Coatesville Area SD,SD,Chester,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,*,*,*,*,*,0,*,0,0,0,0,*,*,,#CALC!
124151902,Coatesville Area SD,SD,Chester,Asian,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,51,,#CALC!
124151902,Coatesville Area SD,SD,Chester,Black or African American,0,0,0,0,0,0,0,0,99,113,120,115,113,99,119,104,130,133,139,158,109,"1,551",,#CALC!
124151902,Coatesville Area SD,SD,Chester,Hispanic,0,0,0,0,0,0,0,0,104,105,79,94,88,89,78,96,91,105,142,104,109,"1,284",,#CALC!
124151902,Coatesville Area SD,SD,Chester,Multi-Racial,0,0,0,0,0,0,0,0,46,23,31,26,27,20,41,22,26,38,34,20,11,365,,#CALC!
124151902,Coatesville Area SD,SD,Chester,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,*,0,*,*,0,0,*,0,0,*,*,*,,#CALC!
124151902,Coatesville Area SD,SD,Chester,White,0,0,0,0,0,0,0,0,144,186,146,137,126,140,148,143,164,208,192,201,202,"2,137",,#CALC!
113361303,Cocalico SD,SD,Lancaster,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,0,*,,#CALC!
113361303,Cocalico SD,SD,Lancaster,Asian,0,0,0,0,0,0,*,*,0,*,10,*,13,*,*,*,*,*,*,*,10,99,,#CALC!
113361303,Cocalico SD,SD,Lancaster,Black or African American,0,0,0,0,0,0,0,*,0,*,*,*,*,*,*,*,*,*,*,*,*,49,,#CALC!
113361303,Cocalico SD,SD,Lancaster,Hispanic,0,0,0,0,0,0,*,*,0,25,10,20,18,20,21,20,18,28,19,18,21,250,,#CALC!
113361303,Cocalico SD,SD,Lancaster,Multi-Racial,0,0,0,0,0,0,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,74,,#CALC!
113361303,Cocalico SD,SD,Lancaster,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,*,,#CALC!
113361303,Cocalico SD,SD,Lancaster,White,0,0,0,0,0,0,78,71,0,165,210,184,178,162,171,181,219,216,213,208,206,"2,462",,#CALC!
124153320,Collegium CS,CS,Chester,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,*,*,0,0,0,0,*,*,0,*,0,0,0,*,,#CALC!
124153320,Collegium CS,CS,Chester,Asian,0,0,0,0,0,0,0,0,49,24,18,26,10,17,11,12,10,14,*,13,*,218,,#CALC!
124153320,Collegium CS,CS,Chester,Black or African American,0,0,0,0,0,0,0,0,56,58,66,67,53,62,59,54,67,48,48,37,20,695,,#CALC!
124153320,Collegium CS,CS,Chester,Hispanic,0,0,0,0,0,0,0,0,52,52,56,53,66,51,68,59,48,52,41,31,22,651,,#CALC!
124153320,Collegium CS,CS,Chester,Multi-Racial,0,0,0,0,0,0,0,0,0,*,*,*,15,21,23,24,14,10,*,12,16,144,,#CALC!
124153320,Collegium CS,CS,Chester,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,*,0,0,0,*,0,0,*,0,0,0,*,0,*,,#CALC!
124153320,Collegium CS,CS,Chester,White,0,0,0,0,0,0,0,0,70,60,76,96,101,88,81,67,77,64,53,40,52,925,,#CALC!
120000000,Colonial IU 20,IU,Northampton,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0,0,*,,#CALC!
120000000,Colonial IU 20,IU,Northampton,Asian,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,0,*,*,0,0,*,28,,#CALC!
120000000,Colonial IU 20,IU,Northampton,Black or African American,0,0,*,0,0,0,0,0,24,30,20^,18,18,21,25,27,27,26,22,26,37,319,,#CALC!
120000000,Colonial IU 20,IU,Northampton,Hispanic,0,0,*,0,0,0,0,0,37,33,24,25^,25,24,23,23,29,32,30,33,56,395,,#CALC!
120000000,Colonial IU 20,IU,Northampton,Multi-Racial,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,70,,#CALC!
120000000,Colonial IU 20,IU,Northampton,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0,0,0,*,,#CALC!
120000000,Colonial IU 20,IU,Northampton,White,0,0,24,0,0,0,0,0,39,63,51,32,44,67,50,42,49,48,51,55,84,699,,#CALC!
123461602,Colonial SD,SD,Montgomery,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,*,,#CALC!
123461602,Colonial SD,SD,Montgomery,Asian,0,0,0,0,0,0,0,0,29,28,32,30,19,27,30,21,23,15,31,17,21,323,,#CALC!
123461602,Colonial SD,SD,Montgomery,Black or African American,0,0,0,0,0,0,0,0,18,48,29,35,35,39,39,44,51,48,56,45,32,519,,#CALC!
123461602,Colonial SD,SD,Montgomery,Hispanic,0,0,0,0,0,0,0,0,29,39,25,25,29,26,27,17,21,32,39,26,32,367,,#CALC!
123461602,Colonial SD,SD,Montgomery,Multi-Racial,0,0,0,0,0,0,0,0,41,37,37,36,40,19,26,17,16,24,18,14,10,335,,#CALC!
123461602,Colonial SD,SD,Montgomery,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,0,0,*,,#CALC!
123461602,Colonial SD,SD,Montgomery,White,0,0,0,0,0,0,0,0,335,358,308,296,285,292,309,289,278,304,276,254,282,"3,866",,#CALC!
113361503,Columbia Borough SD,SD,Lancaster,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
113361503,Columbia Borough SD,SD,Lancaster,Asian,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,*,0,0,*,*,,#CALC!
113361503,Columbia Borough SD,SD,Lancaster,Black or African American,0,0,0,0,0,0,0,0,12,*,*,*,*,*,*,*,*,*,10,*,*,88,,#CALC!
113361503,Columbia Borough SD,SD,Lancaster,Hispanic,0,0,0,0,0,0,0,0,39,42,44,43,44,44,36,47,33,37,39,32,28,508,,#CALC!
113361503,Columbia Borough SD,SD,Lancaster,Multi-Racial,0,0,0,0,0,0,0,0,*,*,13,10,*,*,*,13,*,10,10,*,*,118,,#CALC!
113361503,Columbia Borough SD,SD,Lancaster,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
113361503,Columbia Borough SD,SD,Lancaster,White,0,0,0,0,0,0,0,0,33,37,36,35,43,45,41,46,41,39,47,42,46,531,,#CALC!
116191757,Columbia-Montour AVTS,COMCTC,Columbia,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,*,,#CALC!
116191757,Columbia-Montour AVTS,COMCTC,Columbia,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
116191757,Columbia-Montour AVTS,COMCTC,Columbia,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,*,,#CALC!
116191757,Columbia-Montour AVTS,COMCTC,Columbia,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,*,*,*,21,,#CALC!
116191757,Columbia-Montour AVTS,COMCTC,Columbia,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,13,,#CALC!
116191757,Columbia-Montour AVTS,COMCTC,Columbia,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
116191757,Columbia-Montour AVTS,COMCTC,Columbia,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,147,140,561,,#CALC!
104431304,Commodore Perry SD,SD,Mercer,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
104431304,Commodore Perry SD,SD,Mercer,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,*,,#CALC!
104431304,Commodore Perry SD,SD,Mercer,Black or African American,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,*,0,0,0,0,*,,#CALC!
104431304,Commodore Perry SD,SD,Mercer,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,*,*,*,0,*,,#CALC!
104431304,Commodore Perry SD,SD,Mercer,Multi-Racial,0,0,0,0,0,0,0,0,0,*,0,*,*,*,0,*,*,0,*,*,0,11,,#CALC!
104431304,Commodore Perry SD,SD,Mercer,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
104431304,Commodore Perry SD,SD,Mercer,White,0,0,0,0,0,0,0,0,25,23,30,40,34,21,32,35,32,34,25,26,21,378,,#CALC!
115220002,Commonwealth Charter Academy CS,Cyber CS,Dauphin,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,11,12,*,*,69,,#CALC!
115220002,Commonwealth Charter Academy CS,Cyber CS,Dauphin,Asian,0,0,0,0,0,0,0,0,12,10,11,*,*,15,15,23,25,16,24,20,19,199,,#CALC!
115220002,Commonwealth Charter Academy CS,Cyber CS,Dauphin,Black or African American,0,0,0,0,0,0,0,0,105,152,165,168,220,237,257,277,308,575,349,283,292,"3,388",,#CALC!
115220002,Commonwealth Charter Academy CS,Cyber CS,Dauphin,Hispanic,0,0,0,0,0,0,0,0,114,157,154,184,178,208,272,304,309,642,412,293,305,"3,532",,#CALC!
115220002,Commonwealth Charter Academy CS,Cyber CS,Dauphin,Multi-Racial,0,0,0,0,0,0,0,0,52,74,71,67,97,91,105,118,139,210,152,135,132,"1,443",,#CALC!
115220002,Commonwealth Charter Academy CS,Cyber CS,Dauphin,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,10,*,*,*,49,,#CALC!
115220002,Commonwealth Charter Academy CS,Cyber CS,Dauphin,White,0,0,0,0,0,0,0,0,379,457,446,601,617,695,818,985,"1,205","1,727","1,412","1,125","1,211","11,678",,#CALC!
126512840,Community Academy of Philadelphia CS,CS,Philadelphia,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
126512840,Community Academy of Philadelphia CS,CS,Philadelphia,Asian,0,0,0,0,0,0,0,0,0,*,*,0,*,*,*,*,0,*,*,*,*,24,,#CALC!
126512840,Community Academy of Philadelphia CS,CS,Philadelphia,Black or African American,0,0,0,0,0,0,0,0,*,*,*,*,*,13,14,*,*,10,17,18,24,134,,#CALC!
126512840,Community Academy of Philadelphia CS,CS,Philadelphia,Hispanic,0,0,0,0,0,0,0,0,61,51,77,51,55,81,74,55,60,130,136,120,101,"1,052",,#CALC!
126512840,Community Academy of Philadelphia CS,CS,Philadelphia,Multi-Racial,0,0,0,0,0,0,0,0,0,*,0,*,*,0,0,0,*,*,0,*,*,*,,#CALC!
126512840,Community Academy of Philadelphia CS,CS,Philadelphia,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
126512840,Community Academy of Philadelphia CS,CS,Philadelphia,White,0,0,0,0,0,0,0,0,0,*,*,*,0,0,*,*,0,*,*,*,0,12,,#CALC!
108561803,Conemaugh Township Area SD,SD,Somerset,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
108561803,Conemaugh Township Area SD,SD,Somerset,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,0,*,0,*,*,,#CALC!
108561803,Conemaugh Township Area SD,SD,Somerset,Black or African American,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,0,*,0,0,0,0,*,,#CALC!
108561803,Conemaugh Township Area SD,SD,Somerset,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,*,0,*,*,0,*,0,0,*,11,,#CALC!
108561803,Conemaugh Township Area SD,SD,Somerset,Multi-Racial,0,0,0,0,0,0,0,0,*,*,*,*,0,*,*,*,0,0,*,*,*,19,,#CALC!
108561803,Conemaugh Township Area SD,SD,Somerset,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
108561803,Conemaugh Township Area SD,SD,Somerset,White,0,0,0,0,0,0,0,0,61,75,53,60,56,66,58,70,58,77,79,67,65,845,,#CALC!
108111403,Conemaugh Valley SD,SD,Cambria,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
108111403,Conemaugh Valley SD,SD,Cambria,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,,#CALC!
108111403,Conemaugh Valley SD,SD,Cambria,Black or African American,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,0,*,*,*,*,19,,#CALC!
108111403,Conemaugh Valley SD,SD,Cambria,Hispanic,0,0,0,0,0,0,0,0,*,0,*,0,*,*,0,0,0,*,*,0,0,12,,#CALC!
108111403,Conemaugh Valley SD,SD,Cambria,Multi-Racial,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,51,,#CALC!
108111403,Conemaugh Valley SD,SD,Cambria,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
108111403,Conemaugh Valley SD,SD,Cambria,White,0,0,0,0,0,0,0,0,42,55,40,55,48,60,43,52,49,45,50,47,42,628,,#CALC!
113361703,Conestoga Valley SD,SD,Lancaster,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,*,0,0,*,0,*,0,*,0,0,0,0,*,,#CALC!
113361703,Conestoga Valley SD,SD,Lancaster,Asian,0,0,0,0,0,0,0,0,*,13,15,11,*,21,22,*,12,20,13,12,11,175,,#CALC!
113361703,Conestoga Valley SD,SD,Lancaster,Black or African American,0,0,0,0,0,0,0,0,24,28,18,18,22,23,21,28,27,22,21,30,26,308,,#CALC!
113361703,Conestoga Valley SD,SD,Lancaster,Hispanic,0,0,0,0,0,0,0,0,69,63,49,85,70,74,64,82,84,71,85,79,68,943,,#CALC!
113361703,Conestoga Valley SD,SD,Lancaster,Multi-Racial,0,0,0,0,0,0,0,0,18,27,25,31,19,20,15,16,23,26,29,22,11,282,,#CALC!
113361703,Conestoga Valley SD,SD,Lancaster,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,*,*,,#CALC!
113361703,Conestoga Valley SD,SD,Lancaster,White,0,0,0,0,0,0,0,0,143,170,162,163,161,163,171,184,204,174,171,193,199,"2,258",,#CALC!
112011603,Conewago Valley SD,SD,Adams,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0,0,0,*,*,*,,#CALC!
112011603,Conewago Valley SD,SD,Adams,Asian,0,0,0,0,0,0,0,0,*,*,*,0,*,0,*,0,*,0,*,0,0,14,,#CALC!
112011603,Conewago Valley SD,SD,Adams,Black or African American,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,64,,#CALC!
112011603,Conewago Valley SD,SD,Adams,Hispanic,0,0,0,0,0,0,0,0,38,42,48,49,44,52,40,56,44,67,64,55,56,655,,#CALC!
112011603,Conewago Valley SD,SD,Adams,Multi-Racial,0,0,0,0,0,0,0,0,*,14,20,12,*,17,*,*,*,10,*,13,*,140,,#CALC!
112011603,Conewago Valley SD,SD,Adams,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,*,*,*,0,*,0,0,0,0,0,0,0,0,*,,#CALC!
112011603,Conewago Valley SD,SD,Adams,White,0,0,0,0,0,0,0,0,218,216,195,202,241,218,224,232,251,244,234,246,233,"2,954",,#CALC!
105201033,Conneaut SD,SD,Crawford,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,*,0,*,*,,#CALC!
105201033,Conneaut SD,SD,Crawford,Asian,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,*,*,0,0,0,*,,#CALC!
105201033,Conneaut SD,SD,Crawford,Black or African American,0,0,0,0,0,0,0,0,0,0,*,0,*,0,*,0,0,*,*,0,*,11,,#CALC!
105201033,Conneaut SD,SD,Crawford,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,*,0,*,*,*,*,*,*,*,26,,#CALC!
105201033,Conneaut SD,SD,Crawford,Multi-Racial,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,52,,#CALC!
105201033,Conneaut SD,SD,Crawford,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
105201033,Conneaut SD,SD,Crawford,White,0,0,0,0,0,0,0,0,105,126,123,125,100,137,129,130,139,145,147,123,137,"1,666",,#CALC!
101266007,Connellsville Area Career & Technical Ce,COMCTC,Fayette,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
101266007,Connellsville Area Career & Technical Ce,COMCTC,Fayette,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
101266007,Connellsville Area Career & Technical Ce,COMCTC,Fayette,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,10,,#CALC!
101266007,Connellsville Area Career & Technical Ce,COMCTC,Fayette,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,,#CALC!
101266007,Connellsville Area Career & Technical Ce,COMCTC,Fayette,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,,#CALC!
101266007,Connellsville Area Career & Technical Ce,COMCTC,Fayette,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
101266007,Connellsville Area Career & Technical Ce,COMCTC,Fayette,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,100^,115,112,325,,#CALC!
101261302,Connellsville Area SD,SD,Fayette,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,*,*,0,*,*,0,*,,#CALC!
101261302,Connellsville Area SD,SD,Fayette,Asian,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,*,0,*,*,*,0,*,,#CALC!
101261302,Connellsville Area SD,SD,Fayette,Black or African American,0,0,0,0,0,0,0,0,*,11,*,*,*,*,10,*,*,*,*,*,*,87,,#CALC!
101261302,Connellsville Area SD,SD,Fayette,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,51,,#CALC!
101261302,Connellsville Area SD,SD,Fayette,Multi-Racial,0,0,0,0,0,0,0,0,14,*,*,*,*,13,*,14,10,*,*,*,*,115,,#CALC!
101261302,Connellsville Area SD,SD,Fayette,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
101261302,Connellsville Area SD,SD,Fayette,White,0,0,0,0,0,0,0,0,276,295,285,284,258,264,288,295,291,349,316,207,189,"3,597",,#CALC!
114061103,Conrad Weiser Area SD,SD,Berks,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
114061103,Conrad Weiser Area SD,SD,Berks,Asian,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,44,,#CALC!
114061103,Conrad Weiser Area SD,SD,Berks,Black or African American,0,0,0,0,0,0,0,0,*,*,*,*,11,10,14,11,13,11,14,17,*,132,,#CALC!
114061103,Conrad Weiser Area SD,SD,Berks,Hispanic,0,0,0,0,0,0,0,0,27,27,24,27,36,24,21,31,37,38,40,37,26,395,,#CALC!
114061103,Conrad Weiser Area SD,SD,Berks,Multi-Racial,0,0,0,0,0,0,0,0,10,*,*,10,*,*,*,*,*,*,*,*,*,77,,#CALC!
114061103,Conrad Weiser Area SD,SD,Berks,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
114061103,Conrad Weiser Area SD,SD,Berks,White,0,0,0,0,0,0,0,0,110,137,143,149,141,109,141,151,135,186,177,149,143,"1,871",,#CALC!
103022103,Cornell SD,SD,Allegheny,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,0,*,,#CALC!
103022103,Cornell SD,SD,Allegheny,Asian,0,0,0,0,0,0,0,0,0,*,*,*,0,*,0,0,0,0,*,0,0,*,,#CALC!
103022103,Cornell SD,SD,Allegheny,Black or African American,0,0,0,0,0,0,0,0,*,*,*,*,*,10,*,11,*,10,10,*,*,98,,#CALC!
103022103,Cornell SD,SD,Allegheny,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,*,10,*,*,*,*,12,*,*,77,,#CALC!
103022103,Cornell SD,SD,Allegheny,Multi-Racial,0,0,0,0,0,0,0,0,*,10,*,*,*,*,*,*,*,*,*,*,*,81,,#CALC!
103022103,Cornell SD,SD,Allegheny,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
103022103,Cornell SD,SD,Allegheny,White,0,0,0,0,0,0,0,0,19,21,17,25,24,19,19,16,30,14,19,17,23,263,,#CALC!
113381303,Cornwall-Lebanon SD,SD,Lebanon,American Indian / Alaskan Native,0,0,0,0,0,0,0,*,0,0,0,0,*,*,*,*,*,0,0,0,0,*,,#CALC!
113381303,Cornwall-Lebanon SD,SD,Lebanon,Asian,0,0,0,0,0,0,*,*,*,*,15,*,12,*,12,11,17,14,*,11,*,136,,#CALC!
113381303,Cornwall-Lebanon SD,SD,Lebanon,Black or African American,0,0,0,0,0,0,*,*,*,10,14,11,10,17,19,20,18,*,16,15,17,182,,#CALC!
113381303,Cornwall-Lebanon SD,SD,Lebanon,Hispanic,0,0,0,0,0,0,24,20,26,85,75,92,81,77,86,86,90,92,74,65,71,"1,044",,#CALC!
113381303,Cornwall-Lebanon SD,SD,Lebanon,Multi-Racial,0,0,0,0,0,0,*,*,0,19,*,12,27,20,23,14,18,20,19,*,15,213,,#CALC!
113381303,Cornwall-Lebanon SD,SD,Lebanon,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,0,0,*,,#CALC!
113381303,Cornwall-Lebanon SD,SD,Lebanon,White,0,0,0,0,0,0,86,72,44,218,206,246,244,268,299,287,316,287,305,305,291,"3,474",,#CALC!
105251453,Corry Area SD,SD,Erie,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,*,,#CALC!
105251453,Corry Area SD,SD,Erie,Asian,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0,*,,#CALC!
105251453,Corry Area SD,SD,Erie,Black or African American,0,0,*,0,0,0,0,0,*,*,*,0,*,*,*,*,0,0,*,*,0,13,,#CALC!
105251453,Corry Area SD,SD,Erie,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,0,*,*,0,0,0,0,0,0,*,,#CALC!
105251453,Corry Area SD,SD,Erie,Multi-Racial,0,0,*,0,0,0,0,0,*,*,14,*,11,10,12,*,*,*,*,*,0,95,,#CALC!
105251453,Corry Area SD,SD,Erie,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
105251453,Corry Area SD,SD,Erie,White,0,0,54,0,0,0,0,0,127,135,100,120,105,134,123,135,117,149,177,146,126,"1,748",,#CALC!
109531304,Coudersport Area SD,SD,Potter,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
109531304,Coudersport Area SD,SD,Potter,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,*,,#CALC!
109531304,Coudersport Area SD,SD,Potter,Black or African American,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,*,0,0,0,*,,#CALC!
109531304,Coudersport Area SD,SD,Potter,Hispanic,0,0,0,0,0,0,0,0,*,0,*,*,*,*,*,*,*,*,*,*,*,17,,#CALC!
109531304,Coudersport Area SD,SD,Potter,Multi-Racial,0,0,0,0,0,0,0,0,0,*,*,*,0,*,*,0,*,*,0,*,*,23,,#CALC!
109531304,Coudersport Area SD,SD,Potter,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
109531304,Coudersport Area SD,SD,Potter,White,0,0,0,0,0,0,0,0,56,37,52,40,48,40,65,54,39,48,52,56,56,643,,#CALC!
122092353,Council Rock SD,SD,Bucks,American Indian / Alaskan Native,0,0,0,0,0,0,*,0,0,0,0,0,*,0,*,*,0,*,*,0,*,10,,#CALC!
122092353,Council Rock SD,SD,Bucks,Asian,0,0,0,0,0,0,26,20^,*,68,53,77,68,79,98,92,96,82,90,101,79,"1,026",,#CALC!
122092353,Council Rock SD,SD,Bucks,Black or African American,0,0,0,0,0,0,*,*,0,*,10,*,*,*,10,*,*,12,18,11,18,114,,#CALC!
122092353,Council Rock SD,SD,Bucks,Hispanic,0,0,0,0,0,0,*,15^,0,38,27,31,26,29,23,34,37,40,43,51,27,426,,#CALC!
122092353,Council Rock SD,SD,Bucks,Multi-Racial,0,0,0,0,0,0,15,15,*,38,30,27,30,21,15,18,16,14,14,13,15^,278,,#CALC!
